Timestamp,Relative_Time,reference_M_Pa,HPL1_cr_01,HPL3_cr_03,HPL4_cr_04
2025-06-30 09:15:23.287,221.536,0,-181892,-72129,8733
2025-06-30 09:15:23.288,221.537,0,-181864,-72129,8733
2025-06-30 09:15:23.288,221.537,0,-181864,-72090,8733
2025-06-30 09:15:23.288,221.537,0,-181864,-72090,8706
2025-06-30 09:15:23.334,221.583,0,-181864,-72090,8706
2025-06-30 09:15:23.334,221.583,0,-181864,-72090,8706
2025-06-30 09:15:23.334,221.583,0,-181864,-72090,8706
2025-06-30 09:15:23.334,221.583,0,-181864,-72090,8706
2025-06-30 09:15:23.334,221.583,0,-181864,-72090,8706
2025-06-30 09:15:23.334,221.583,0,-181864,-72090,8706
2025-06-30 09:15:23.334,221.583,0,-181864,-72090,8706
2025-06-30 09:15:23.334,221.583,0,-181864,-72090,8706
2025-06-30 09:15:23.334,221.583,0,-181864,-72090,8706
2025-06-30 09:15:23.335,221.584,0,-181864,-72090,8706
2025-06-30 09:15:23.335,221.584,0,-181864,-72090,8706
2025-06-30 09:15:23.380,221.629,0,-181864,-72090,8706
2025-06-30 09:15:23.380,221.629,0,-181864,-72090,8706
2025-06-30 09:15:23.380,221.629,0,-181864,-72090,8706
2025-06-30 09:15:23.380,221.629,0,-181864,-72090,8706
2025-06-30 09:15:23.380,221.629,0,-181864,-72090,8706
2025-06-30 09:15:23.380,221.629,0,-181864,-72090,8706
2025-06-30 09:15:23.380,221.629,0,-181864,-72090,8706
2025-06-30 09:15:23.380,221.629,0,-181864,-72090,8706
2025-06-30 09:15:23.427,221.676,0,-181864,-72090,8706
2025-06-30 09:15:23.427,221.676,0,-181864,-72146,8706
2025-06-30 09:15:23.427,221.676,0,-181864,-72146,8682
2025-06-30 09:15:23.427,221.676,0,-181875,-72146,8682
2025-06-30 09:15:23.474,221.723,0,-181875,-72146,8682
2025-06-30 09:15:23.505,221.754,0,-181875,-72146,8682
2025-06-30 09:15:23.505,221.754,0,-181875,-72146,8682
2025-06-30 09:15:23.505,221.754,0,-181875,-72146,8682
2025-06-30 09:15:23.505,221.754,0,-181875,-72146,8682
2025-06-30 09:15:23.505,221.754,0,-181875,-72146,8682
2025-06-30 09:15:23.505,221.754,0,-181875,-72146,8682
2025-06-30 09:15:23.506,221.755,0,-181875,-72146,8682
